"Iteration", "Perturbation", "Bytes","Throughput (Mbps)","Time (s)"
5,5,27,21.960438,0.00000938
5,5,29,23.246611,0.00000952
5,5,32,26.708945,0.00000914
5,5,35,29.359473,0.00000910
5,5,45,37.440060,0.00000917
5,5,48,40.389765,0.00000907
5,5,51,40.992541,0.00000949
5,5,61,49.165378,0.00000947
5,5,64,54.184585,0.00000901
5,5,67,55.101915,0.00000928
5,5,93,76.719841,0.00000925
5,5,96,79.431556,0.00000922
5,5,99,80.039857,0.00000944
5,5,125,101.365728,0.00000941
5,5,128,106.168310,0.00000920
5,5,131,109.730154,0.00000911
5,5,189,149.309722,0.00000966
5,5,192,155.909392,0.00000940
5,5,195,156.806674,0.00000949
5,5,253,203.901520,0.00000947
5,5,256,210.549070,0.00000928
5,5,259,209.607867,0.00000943
5,5,381,306.818355,0.00000947
5,5,384,314.212394,0.00000932
5,5,387,311.911198,0.00000947
5,5,509,434.708622,0.00000893
5,5,512,419.097403,0.00000932
5,5,515,408.752185,0.00000961
5,5,765,618.838507,0.00000943
5,5,768,617.535513,0.00000949
5,5,771,613.502175,0.00000959
5,5,1021,820.893380,0.00000949
5,5,1024,827.408448,0.00000944
5,5,1027,830.511759,0.00000943
5,5,1533,1187.607606,0.00000985
5,5,1536,1236.446735,0.00000948
5,5,1539,1191.322837,0.00000986
5,5,2045,1603.809455,0.00000973
5,5,2048,1586.212019,0.00000985
5,5,2051,1544.421844,0.00001013
5,5,3069,2335.862504,0.00001002
5,5,3072,2326.866824,0.00001007
5,5,3075,2318.738533,0.00001012
5,5,4093,2993.333338,0.00001043
5,5,4096,3024.563640,0.00001033
5,5,4099,3191.429107,0.00000980
5,5,6141,4463.064155,0.00001050
5,5,6144,4445.515532,0.00001054
5,5,6147,4545.219389,0.00001032
5,5,8189,5707.088913,0.00001095
5,5,8192,5544.603067,0.00001127
5,5,8195,5664.973484,0.00001104
5,5,12285,7984.894947,0.00001174
5,5,12288,7871.763453,0.00001191
5,5,12291,8323.748801,0.00001127
5,5,16381,10060.418728,0.00001242
5,5,16384,9826.912411,0.00001272
5,5,16387,9854.424786,0.00001269
5,5,24573,13046.660558,0.00001437
5,5,24576,13355.339463,0.00001404
5,5,24579,13343.987308,0.00001405
5,5,32765,15771.315801,0.00001585
5,5,32768,15944.271870,0.00001568
5,5,32771,16002.483518,0.00001562
5,5,49149,18506.112558,0.00002026
5,5,49152,18764.972205,0.00001998
5,5,49155,18752.850723,0.00002000
5,5,65533,18437.820621,0.00002712
5,5,65536,18418.205123,0.00002715
5,5,65539,18149.285237,0.00002755
5,5,98301,23507.843731,0.00003190
5,5,98304,23472.228028,0.00003195
5,5,98307,23286.977887,0.00003221
5,5,131069,26736.337169,0.00003740
5,5,131072,26669.602302,0.00003750
5,5,131075,26582.680550,0.00003762
5,5,196605,30717.183835,0.00004883
5,5,196608,30772.617442,0.00004874
5,5,196611,30939.740029,0.00004848
5,5,262141,31422.530168,0.00006365
5,5,262144,31783.618812,0.00006293
5,5,262147,32537.705361,0.00006147
5,5,393213,34613.148167,0.00008667
5,5,393216,34882.916186,0.00008600
5,5,393219,34816.591007,0.00008617
5,5,524285,38566.024810,0.00010372
5,5,524288,38569.232404,0.00010371
5,5,524291,38520.123677,0.00010384
5,5,786429,39942.766058,0.00015021
5,5,786432,40146.202894,0.00014945
5,5,786435,40129.427841,0.00014952
5,5,1048573,41657.230212,0.00019204
5,5,1048576,41558.424771,0.00019250
5,5,1048579,41685.642517,0.00019191
5,5,1572861,42137.033452,0.00028478
5,5,1572864,42256.730006,0.00028398
5,5,1572867,42244.003214,0.00028406
5,5,2097149,40527.755958,0.00039479
5,5,2097152,40029.335934,0.00039971
5,5,2097155,40067.825593,0.00039932
5,5,3145725,28915.770630,0.00083000
5,5,3145728,29264.021600,0.00082012
5,5,3145731,27813.163252,0.00086290
5,5,4194301,22042.782413,0.00145172
5,5,4194304,22477.435897,0.00142365
5,5,4194307,22447.562443,0.00142555
5,5,6291453,23755.498933,0.00202058
5,5,6291456,23904.355668,0.00200800
5,5,6291459,23952.989099,0.00200393
5,5,8388605,24216.909458,0.00264278
5,5,8388608,24002.991572,0.00266633
5,5,8388611,24064.146302,0.00265956
5,5,12582909,24232.569578,0.00396161
5,5,12582912,24275.958400,0.00395453
5,5,12582915,24364.513510,0.00394016
5,5,16777213,24071.416318,0.00531751
5,5,16777216,24085.009212,0.00531451
5,5,16777219,24033.320842,0.00532594
